year,station,month,rainfall,stationindex,rain,sdrain,rainsd,period,rain3sd,latitude,longitude,_merge
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Hatiya,1,4,13,3668,333.5549,428.01572,2016,311.34265,22.290001,91.129997,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
2016,Ishurdi,5,177,14,1316,133.18188,271.94995,2016,114.31562,24.120001,89.040001,matched (3)
